season,team_id,group_id,group_name,min,net_rating,off_rating,def_rating,pace,minutes_bucket,net_rating_bucket,pace_bucket
2023-24,1610612759,-1626224-1628380-1630200-1630572-1631104-,C. Osman - Z. Collins - T. Jones - S. Mamukelashvili - B. Wesley,2.9,66.7,66.7,0.0,91.03,very_low,elite,slow
2023-24,1610612741,-1629632-1629750-1630929-1631207-1641766-,C. White - J. Green - H. Drell - D. Terry - A. Sanogo,2.9,-133.3,33.3,166.7,99.31,very_low,,average
2023-24,1610612749,-201568-203648-1626192-1630699-1631260-,D. Gallinari - T. Antetokounmpo - P. Connaughton - M. Beauchamp - A. Green,2.9,28.6,142.9,114.3,115.86,very_low,elite,very_fast
2023-24,1610612749,-203081-203109-203114-1626171-1626192-,D. Lillard - J. Crowder - K. Middleton - B. Portis - P. Connaughton,2.9,-157.1,28.6,185.7,115.86,very_low,,very_fast
2023-24,1610612759,-203926-1628380-1629640-1630200-1631103-,D. McDermott - Z. Collins - K. Johnson - T. Jones - M. Branham,2.9,95.2,166.7,71.4,107.59,very_low,elite,very_fast
2023-24,1610612747,-1626156-1627752-1629060-1629637-1630219-,D. Russell - T. Prince - R. Hachimura - J. Hayes - S. Mays,2.9,71.4,142.9,71.4,115.86,very_low,elite,very_fast
2023-24,1610612761,-203471-203490-1627783-1630173-1641711-,D. Schroder - O. Porter Jr. - P. Siakam - P. Achiuwa - G. Dick,2.9,-28.6,57.1,85.7,115.86,very_low,poor,very_fast
2023-24,1610612764,-1626153-1630166-1630557-1630647-1641731-,D. Wright - D. Avdija - C. Kispert - E. Omoruyi - B. Coulibaly,2.9,-133.3,50.0,183.3,99.31,very_low,,average
2023-24,1610612764,-1626153-1628398-1628963-1629013-1641731-,D. Wright - K. Kuzma - M. Bagley III - L. Shamet - B. Coulibaly,2.9,-116.7,50.0,166.7,99.31,very_low,,average
2023-24,1610612756,-201569-1628960-1629006-1629139-1629234-,E. Gordon - G. Allen - J. Okogie - Y. Watanabe - D. Eubanks,2.9,50.0,116.7,66.7,99.31,very_low,elite,average
2023-24,1610612761,-202066-1628449-1628971-1629667-1629670-,G. Temple - C. Boucher - B. Brown - J. McDaniels - J. Nwora,2.9,47.6,114.3,66.7,107.59,very_low,elite,very_fast
2023-24,1610612757,-203924-1630703-1631133-1631200-1641871-,J. Grant - S. Henderson - J. Walker - K. Murray - D. Reath,2.9,30.0,150.0,120.0,74.48,very_low,elite,slow
2023-24,1610612763,-1629723-1630214-1630583-1630590-1631223-,J. Konchar - X. Tillman - S. Aldama - S. Pippen Jr. - D. Roddy,2.9,30.0,180.0,150.0,74.48,very_low,elite,slow
2023-24,1610612764,-1629673-1630166-1630215-1630647-1631262-,J. Poole - D. Avdija - J. Butler - E. Omoruyi - J. Bernard,2.9,-91.1,37.5,128.6,124.14,very_low,poor,very_fast
2023-24,1610612748,-1626196-1628418-1629312-1629639-1631170-,J. Richardson - T. Bryant - H. Highsmith - T. Herro - J. Jaquez Jr.,2.9,50.0,166.7,116.7,99.31,very_low,elite,average
2023-24,1610612765,-1630164-1630165-1630191-1631204-1641709-,J. Wiseman - K. Hayes - I. Stewart - M. Sasser - A. Thompson,2.9,23.3,140.0,116.7,91.03,very_low,elite,slow
2023-24,1610612762,-1627739-1630209-1630534-1630695-1641707-,K. Dunn - O. Yurtseven - O. Agbaji - M. Potter - T. Hendricks,2.9,-246.7,33.3,280.0,91.03,very_low,,slow
2023-24,1610612764,-1628398-1629013-1629655-1630557-1641731-,K. Kuzma - L. Shamet - D. Gafford - C. Kispert - B. Coulibaly,2.9,-75.0,37.5,112.5,132.41,very_low,poor,very_fast
2023-24,1610612744,-202691-1627780-1630228-1631218-1641764-,K. Thompson - G. Payton II - J. Kuminga - T. Jackson-Davis - B. Podziemski,2.9,140.0,180.0,40.0,82.76,very_low,,slow
2023-24,1610612755,-201587-201976-203954-1627788-1630531-,N. Batum - P. Beverley - J. Embiid - F. Korkmaz - J. Springer,2.9,133.3,183.3,50.0,99.31,very_low,,average
2023-24,1610612755,-201976-202694-202699-203496-1628964-,P. Beverley - M. Morris Sr. - T. Harris - R. Covington - M. Bamba,2.9,-4.8,128.6,133.3,107.59,very_low,average,very_fast
2023-24,1610612755,-201976-202699-1630178-1630194-1630531-,P. Beverley - T. Harris - T. Maxey - P. Reed - J. Springer,2.9,-20.0,100.0,120.0,91.03,very_low,poor,slow
2023-24,1610612748,-201988-202710-1628389-1628997-1629312-,P. Mills - J. Butler - B. Adebayo - C. Martin - H. Highsmith,2.9,-50.0,50.0,100.0,66.21,very_low,poor,slow
2023-24,1610612746,-200782-201566-201935-1626181-1629599-,P. Tucker - R. Westbrook - J. Harden - N. Powell - A. Coffey,2.9,-30.0,120.0,150.0,74.48,very_low,poor,slow
2023-24,1610612744,-201939-202691-203110-1630611-1641764-,S. Curry - K. Thompson - D. Green - G. Santos - B. Podziemski,2.9,-16.7,150.0,166.7,99.31,very_low,poor,average
2023-24,1610612742,-203501-1626158-1628467-1629029-1630182-,T. Hardaway Jr. - R. Holmes - M. Kleber - L. Doncic - J. Green,2.9,90.5,157.1,66.7,107.59,very_low,elite,very_fast
2023-24,1610612737,-202083-203992-1628981-1630235-1630249-,W. Matthews - B. Bogdanovic - B. Fernando - T. Forrest - V. Krejci,2.9,25.0,100.0,75.0,66.21,very_low,elite,slow
2023-24,1610612737,-202083-203992-1629726-1630168-1630235-,W. Matthews - B. Bogdanovic - G. Mathews - O. Okongwu - T. Forrest,2.9,-57.1,57.1,114.3,115.86,very_low,poor,very_fast
2023-24,1610612751,-1628969-1629717-1630549-1630560-1630570-,M. Bridges - A. Brooks - D. Sharpe - C. Thomas - T. Watford,2.9,92.9,142.9,50.0,107.9,very_low,elite,very_fast
2023-24,1610612746,-200782-1626181-1627826-1630527-1630538-,P. Tucker - N. Powell - I. Zubac - B. Boston Jr. - B. Hyland,2.9,16.7,100.0,83.3,107.9,very_low,elite,very_fast
2023-24,1610612739,-202684-1627747-1627777-1629636-1630596-,T. Thompson - C. LeVert - G. Niang - D. Garland - E. Mobley,2.9,-64.3,50.0,114.3,108.08,very_low,poor,very_fast
2023-24,1610612737,-203991-1627749-1629631-1629685-1630249-,C. Capela - D. Murray - D. Hunter - D. Windler - V. Krejci,2.9,-50.0,100.0,150.0,108.21,very_low,poor,very_fast
2023-24,1610612737,-203991-1627749-1629027-1629631-1629726-,C. Capela - D. Murray - T. Young - D. Hunter - G. Mathews,2.9,116.7,116.7,0.0,99.88,very_low,,average
2023-24,1610612744,-202709-1627780-1630228-1631218-1641764-,C. Joseph - G. Payton II - J. Kuminga - T. Jackson-Davis - B. Podziemski,2.9,66.7,166.7,100.0,108.21,very_low,elite,very_fast
2023-24,1610612759,-203926-1626224-1630200-1630572-1631230-,D. McDermott - C. Osman - T. Jones - S. Mamukelashvili - D. Barlow,2.9,-76.7,40.0,116.7,91.56,very_low,poor,slow
2023-24,1610612761,-203471-1627783-1629018-1630173-1641711-,D. Schroder - P. Siakam - G. Trent Jr. - P. Achiuwa - G. Dick,2.9,76.7,160.0,83.3,91.56,very_low,elite,slow
2023-24,1610612751,-1628372-1629651-1629661-1630570-1630592-,D. Smith Jr. - N. Claxton - C. Johnson - T. Watford - J. Wilson,2.9,46.7,180.0,133.3,91.56,very_low,elite,slow
2023-24,1610612757,-203924-1629028-1629680-1630219-1631133-,J. Grant - D. Ayton - M. Thybulle - S. Mays - J. Walker,2.9,0.0,100.0,100.0,99.88,very_low,average,average
2023-24,1610612763,-1629723-1631223-1631367-1641713-1641998-,J. Konchar - D. Roddy - J. Gilyard - G. Jackson - T. Jemison,2.9,25.0,100.0,75.0,124.86,very_low,elite,very_fast
2023-24,1610612756,-203994-1626164-1629002-1629642-1630692-,J. Nurkic - D. Booker - C. Metu - N. Little - J. Goodwin,2.9,-60.0,160.0,220.0,83.24,very_low,poor,slow
2023-24,1610612754,-1629670-1631097-1631131-1641716-1641767-,J. Nwora - B. Mathurin - O. Tshiebwe - J. Walker - B. Sheppard,2.9,61.9,128.6,66.7,108.21,very_low,elite,very_fast
2023-24,1610612738,-1628369-1628401-1629674-1630202-1641775-,J. Tatum - D. White - N. Queta - P. Pritchard - J. Walsh,2.9,43.3,160.0,116.7,91.56,very_low,elite,slow
2023-24,1610612740,-202685-1629627-1630346-1630529-1630530-,J. Valanciunas - Z. Williamson - M. Ryan - H. Jones - T. Murphy III,2.9,-20.0,160.0,180.0,83.24,very_low,poor,slow
2023-24,1610612750,-203937-1626157-1629162-1630162-1630183-,K. Anderson - K. Towns - J. McLaughlin - A. Edwards - J. McDaniels,2.9,-28.6,57.1,85.7,116.53,very_low,poor,very_fast
2023-24,1610612748,-201567-202710-1628997-1629130-1629639-,K. Love - J. Butler - C. Martin - D. Robinson - T. Herro,2.9,19.0,85.7,66.7,108.21,very_low,elite,very_fast
2023-24,1610612748,-200768-202710-1626196-1628418-1629312-,K. Lowry - J. Butler - J. Richardson - T. Bryant - H. Highsmith,2.9,-116.7,0.0,116.7,108.21,very_low,,very_fast
2023-24,1610612763,-1628379-1630562-1631222-1631246-1641713-,L. Kennard - M. Hurt - J. LaRavia - V. Williams Jr. - G. Jackson,2.9,26.2,83.3,57.1,108.21,very_low,elite,very_fast
2023-24,1610612757,-1627763-1629014-1629028-1631101-1641739-,M. Brogdon - A. Simons - D. Ayton - S. Sharpe - T. Camara,2.9,-66.7,33.3,100.0,91.56,very_low,poor,slow
2023-24,1610612757,-1629650-1630219-1630688-1631133-1631200-,M. Brown - S. Mays - I. Wainright - J. Walker - K. Murray,2.9,12.5,100.0,87.5,124.86,very_low,good,very_fast
2023-24,1610612753,-1628365-1629021-1630591-1631094-1631216-,M. Fultz - M. Wagner - J. Suggs - P. Banchero - C. Houstan,2.9,91.7,175.0,83.3,116.53,very_low,elite,very_fast
2023-24,1610612743,-202704-203932-1627750-1629008-1631212-,R. Jackson - A. Gordon - J. Murray - M. Porter Jr. - P. Watson,2.9,50.0,150.0,100.0,91.56,very_low,elite,slow
2023-24,1610612751,-1626220-1628385-1630549-1630560-1630570-,R. O'Neale - H. Giles III - D. Sharpe - C. Thomas - T. Watford,2.9,12.5,75.0,62.5,133.18,very_low,good,very_fast
2023-24,1610612754,-204456-1627741-1627783-1630167-1630188-,T. McConnell - B. Hield - P. Siakam - O. Toppin - J. Smith,2.9,30.0,180.0,150.0,91.56,very_low,elite,slow
2023-24,1610612759,-1628380-1629640-1630577-1631103-1631104-,Z. Collins - K. Johnson - J. Champagnie - M. Branham - B. Wesley,2.9,60.0,180.0,120.0,83.24,very_low,elite,slow
2023-24,1610612740,-203468-1627742-1630529-1630530-1630700-,C. McCollum - B. Ingram - H. Jones - T. Murphy III - D. Daniels,2.9,-34.7,87.5,122.2,141.58,very_low,poor,very_fast
2023-24,1610612746,-201566-201587-203486-1626181-1630231-,R. Westbrook - N. Batum - M. Plumlee - N. Powell - K. Martin,2.9,50.0,83.3,33.3,99.94,very_low,elite,average
2023-24,1610612757,-1629014-1630703-1631133-1631200-1641739-,A. Simons - S. Henderson - J. Walker - K. Murray - T. Camara,2.9,-71.4,28.6,100.0,125.0,very_low,poor,very_fast
2023-24,1610612745,-201145-1627832-1628415-1630224-1631106-,J. Green - F. VanVleet - D. Brooks - J. Green - T. Eason,2.9,50.0,150.0,100.0,108.52,very_low,elite,very_fast
2023-24,1610612761,-203471-1627783-1629018-1629667-1630567-,D. Schroder - P. Siakam - G. Trent Jr. - J. McDaniels - S. Barnes,2.9,-50.0,100.0,150.0,133.88,very_low,poor,very_fast
2023-24,1610612752,-202692-202711-1628404-1628978-1630579-,A. Burks - B. Bogdanovic - J. Hart - D. DiVincenzo - J. Sims,2.9,-171.4,0.0,171.4,108.84,very_low,,very_fast
2023-24,1610612747,-203076-203915-1626156-1626174-1627752-,A. Davis - S. Dinwiddie - D. Russell - C. Wood - T. Prince,2.9,-66.1,71.4,137.5,125.58,very_low,poor,very_fast
2023-24,1610612741,-203083-1627936-1629632-1631207-1641763-,A. Drummond - A. Caruso - C. White - D. Terry - J. Phillips,2.9,-50.0,100.0,150.0,100.47,very_low,poor,fast
2023-24,1610612758,-203458-1626168-1628368-1631165-1641732-,A. Len - T. Lyles - D. Fox - K. Ellis - C. Jones,2.9,47.6,114.3,66.7,108.84,very_low,elite,very_fast
2023-24,1610612763,-202687-1629723-1631223-1631246-1631367-,B. Biyombo - J. Konchar - D. Roddy - V. Williams Jr. - J. Gilyard,2.9,-66.7,100.0,166.7,100.47,very_low,poor,fast
2023-24,1610612756,-1629626-1629642-1630177-1630240-1631223-,B. Bol - N. Little - T. Maledon - S. Lee - D. Roddy,2.9,56.7,140.0,83.3,92.09,very_low,elite,slow
2023-24,1610612761,-1628971-1630534-1631241-1641711-1642013-,B. Brown - O. Agbaji - J. Freeman-Liberty - G. Dick - M. Williams,2.9,-66.7,83.3,150.0,100.47,very_low,poor,fast
2023-24,1610612749,-201568-203109-1626171-1626192-1631260-,D. Gallinari - J. Crowder - B. Portis - P. Connaughton - A. Green,2.9,-54.2,33.3,87.5,117.21,very_low,poor,very_fast
2023-24,1610612739,-1627745-1627747-1627777-1630241-1641854-,D. Jones - C. LeVert - G. Niang - S. Merrill - C. Porter Jr.,2.9,-116.7,83.3,200.0,100.47,very_low,,fast
2023-24,1610612749,-203081-203114-203507-1626171-1630699-,D. Lillard - K. Middleton - G. Antetokounmpo - B. Portis - M. Beauchamp,2.9,60.0,160.0,100.0,83.72,very_low,elite,slow
2023-24,1610612764,-1626153-1630166-1630264-1631157-1641731-,D. Wright - D. Avdija - A. Gill - R. Rollins - B. Coulibaly,2.9,150.0,216.7,66.7,100.47,very_low,,fast
2023-24,1610612765,-203095-203488-1628972-1630164-1631204-,E. Fournier - M. Muscala - T. Brown Jr. - J. Wiseman - M. Sasser,2.9,66.1,137.5,71.4,125.58,very_low,elite,very_fast
2023-24,1610612739,-1627777-1628386-1629622-1629731-1630171-,G. Niang - J. Allen - M. Strus - D. Wade - I. Okoro,2.9,26.7,160.0,133.3,92.09,very_low,elite,slow
2023-24,1610612745,-201145-1628988-1630224-1630256-1630578-,J. Green - A. Holiday - J. Green - J. Tate - A. Sengun,2.9,183.3,183.3,0.0,92.09,very_low,,slow
2023-24,1610612745,-201145-203493-1630224-1631095-1641708-,J. Green - R. Bullock Jr. - J. Green - J. Smith Jr. - A. Thompson,2.9,85.7,142.9,57.1,117.21,very_low,elite,very_fast
2023-24,1610612763,-1628991-1630205-1630583-1630692-1631222-,J. Jackson Jr. - L. Stevens - S. Aldama - J. Goodwin - J. LaRavia,2.9,0.0,100.0,100.0,108.84,very_low,average,very_fast
2023-24,1610612762,-1627739-1630548-1630695-1631117-1641718-,K. Dunn - J. Juzang - M. Potter - W. Kessler - K. George,2.9,-66.7,83.3,150.0,100.47,very_low,poor,fast
2023-24,1610612760,-1629026-1629652-1631114-1631119-1641717-,K. Williams - L. Dort - J. Williams - J. Williams - C. Wallace,2.9,16.7,133.3,116.7,100.47,very_low,elite,fast
2023-24,1610612749,-201976-203648-1626192-1631260-1641748-,P. Beverley - T. Antetokounmpo - P. Connaughton - A. Green - A. Jackson Jr.,2.9,45.0,125.0,80.0,75.35,very_low,elite,slow
2023-24,1610612746,-200782-201935-1628464-1629599-1629611-,P. Tucker - J. Harden - D. Theis - A. Coffey - T. Mann,2.9,-60.0,100.0,160.0,83.72,very_low,poor,slow
2023-24,1610612744,-201939-1627780-1630228-1631218-1641764-,S. Curry - G. Payton II - J. Kuminga - T. Jackson-Davis - B. Podziemski,2.9,37.5,137.5,100.0,117.21,very_low,elite,very_fast
2023-24,1610612765,-201959-1629002-1631093-1631197-1631204-,T. Gibson - C. Metu - J. Ivey - J. Rhoden - M. Sasser,2.9,28.6,128.6,100.0,108.84,very_low,elite,very_fast
2023-24,1610612737,-202083-1628981-1629631-1629726-1630235-,W. Matthews - B. Fernando - D. Hunter - G. Mathews - T. Forrest,2.9,-80.0,40.0,120.0,83.72,very_low,poor,slow
2023-24,1610612751,-1628372-1628969-1629022-1629661-1641730-,D. Smith Jr. - M. Bridges - L. Walker IV - C. Johnson - N. Clowney,2.9,50.0,116.7,66.7,100.58,very_low,elite,fast
2023-24,1610612765,-203925-1628963-1630595-1631093-1631204-,J. Harris - M. Bagley III - C. Cunningham - J. Ivey - M. Sasser,2.9,102.4,185.7,83.3,109.03,very_low,,very_fast
2023-24,1610612745,-201145-1628415-1628988-1630224-1630578-,J. Green - D. Brooks - A. Holiday - J. Green - A. Sengun,2.9,-45.2,83.3,128.6,109.09,very_low,poor,very_fast
2023-24,1610612756,-201142-1626164-1628960-1628966-1629139-,K. Durant - D. Booker - G. Allen - K. Bates-Diop - Y. Watanabe,2.9,57.1,171.4,114.3,117.48,very_low,elite,very_fast
2023-24,1610612757,-1629680-1630204-1631133-1641712-1641871-,M. Thybulle - A. Hagans - J. Walker - R. Rupert - D. Reath,2.9,4.8,33.3,28.6,109.09,very_low,average,very_fast
2023-24,1610612740,-203468-1626204-1627742-1630230-1630700-,C. McCollum - L. Nance Jr. - B. Ingram - N. Marshall - D. Daniels,2.9,85.0,160.0,75.0,109.35,very_low,elite,very_fast
2023-24,1610612756,-201142-201569-1628966-1629006-1629234-,K. Durant - E. Gordon - K. Bates-Diop - J. Okogie - D. Eubanks,2.9,-33.3,33.3,66.7,100.93,very_low,poor,fast
2023-24,1610612756,-201142-201569-1628960-1629006-1630692-,K. Durant - E. Gordon - G. Allen - J. Okogie - J. Goodwin,2.9,-20.0,40.0,60.0,84.16,very_low,poor,slow
2023-24,1610612760,-1628983-1629652-1630198-1630322-1631096-,S. Gilgeous-Alexander - L. Dort - I. Joe - L. Waters III - C. Holmgren,2.9,85.0,125.0,40.0,109.41,very_low,elite,very_fast
2023-24,1610612747,-203076-1627752-1629637-1630559-1641720-,A. Davis - T. Prince - J. Hayes - A. Reaves - J. Hood-Schifino,2.9,0.0,80.0,80.0,84.21,very_low,average,slow
2023-24,1610612763,-202687-1628379-1628991-1630217-1631246-,B. Biyombo - L. Kennard - J. Jackson Jr. - D. Bane - V. Williams Jr.,2.9,80.0,200.0,120.0,84.21,very_low,elite,slow
2023-24,1610612765,-202711-1628995-1630165-1630587-1631093-,B. Bogdanovic - K. Knox II - K. Hayes - I. Livers - J. Ivey,2.9,-73.8,42.9,116.7,109.47,very_low,poor,very_fast
2023-24,1610612762,-1629012-1630209-1630548-1630554-1641707-,C. Sexton - O. Yurtseven - J. Juzang - J. Preston - T. Hendricks,2.9,-71.4,100.0,171.4,109.47,very_low,poor,very_fast
2023-24,1610612762,-1629647-1629659-1630209-1630554-1641729-,D. Bazley - T. Horton-Tucker - O. Yurtseven - J. Preston - B. Sensabaugh,2.9,46.7,166.7,120.0,92.63,very_low,elite,slow
2023-24,1610612760,-202722-1629026-1631096-1631114-1641717-,D. Bertans - K. Williams - C. Holmgren - J. Williams - C. Wallace,2.9,61.9,133.3,71.4,109.47,very_low,elite,very_fast
2023-24,1610612743,-201599-203200-1629008-1631124-1631128-,D. Jordan - J. Holiday - M. Porter Jr. - J. Strawther - C. Braun,2.9,33.3,100.0,66.7,101.05,very_low,elite,fast
2023-24,1610612759,-203926-1629640-1630572-1631103-1641705-,D. McDermott - K. Johnson - S. Mamukelashvili - M. Branham - V. Wembanyama,2.9,12.5,112.5,100.0,126.32,very_low,good,very_fast
2023-24,1610612744,-203967-1626172-1629010-1630611-1631311-,D. Saric - K. Looney - J. Robinson - G. Santos - L. Quinones,2.9,-114.3,42.9,157.1,117.89,very_low,,very_fast
2023-24,1610612760,-202330-1630581-1630598-1631119-1641717-,G. Hayward - J. Giddey - A. Wiggins - J. Williams - C. Wallace,2.9,13.3,80.0,66.7,92.63,very_low,good,slow
2023-24,1610612760,-202330-1629026-1630598-1631172-1641717-,G. Hayward - K. Williams - A. Wiggins - O. Dieng - C. Wallace,2.9,23.3,140.0,116.7,92.63,very_low,elite,slow
2023-24,1610612758,-203084-1627734-1630556-1630558-1631099-,H. Barnes - D. Sabonis - K. Edwards - D. Mitchell - K. Murray,2.9,-188.6,71.4,260.0,101.05,very_low,,fast
2023-24,1610612757,-203924-1629014-1629057-1629680-1630703-,J. Grant - A. Simons - R. Williams III - M. Thybulle - S. Henderson,2.9,-162.5,0.0,162.5,126.32,very_low,,very_fast
2023-24,1610612763,-1628991-1630205-1630217-1630590-1631222-,J. Jackson Jr. - L. Stevens - D. Bane - S. Pippen Jr. - J. LaRavia,2.9,-43.3,116.7,160.0,92.63,very_low,poor,slow
2023-24,1610612763,-1628991-1630533-1630590-1631246-1641713-,J. Jackson Jr. - Z. Williams - S. Pippen Jr. - V. Williams Jr. - G. Jackson,2.9,100.0,125.0,25.0,134.74,very_low,elite,very_fast
2023-24,1610612752,-203944-1628384-1628392-1628973-1629656-,J. Randle - O. Anunoby - I. Hartenstein - J. Brunson - Q. Grimes,2.9,-66.7,33.3,100.0,109.47,very_low,poor,very_fast
2023-24,1610612744,-202691-202709-203967-1626172-1641764-,K. Thompson - C. Joseph - D. Saric - K. Looney - B. Podziemski,2.9,-96.4,75.0,171.4,126.32,very_low,poor,very_fast
2023-24,1610612760,-1629026-1630322-1630581-1630598-1631114-,K. Williams - L. Waters III - J. Giddey - A. Wiggins - J. Williams,2.9,-85.7,42.9,128.6,117.89,very_low,poor,very_fast
2023-24,1610612741,-202696-203083-1629632-1629750-1630245-,N. Vucevic - A. Drummond - C. White - J. Green - A. Dosunmu,2.9,28.6,128.6,100.0,109.47,very_low,elite,very_fast
2023-24,1610612741,-202696-1629632-1630245-1630678-1641763-,N. Vucevic - C. White - A. Dosunmu - T. Taylor - J. Phillips,2.9,58.3,175.0,116.7,84.21,very_low,elite,slow
2023-24,1610612744,-201939-203952-203967-1626172-1630541-,S. Curry - A. Wiggins - D. Šarić - K. Looney - M. Moody,2.9,-83.3,50.0,133.3,101.05,very_low,poor,fast
2023-24,1610612744,-201939-203110-203952-1626172-1641764-,S. Curry - D. Green - A. Wiggins - K. Looney - B. Podziemski,2.9,26.7,66.7,40.0,92.63,very_low,elite,slow
2023-24,1610612744,-201939-202691-203967-1630541-1631218-,S. Curry - K. Thompson - D. Saric - M. Moody - T. Jackson-Davis,2.9,-28.6,57.1,85.7,117.89,very_low,poor,very_fast
2023-24,1610612742,-203501-203957-1629029-1629655-1630182-,T. Hardaway Jr. - D. Exum - L. Doncic - D. Gafford - J. Green,2.9,50.0,100.0,50.0,109.47,very_low,elite,very_fast
2023-24,1610612742,-203501-203552-203939-1627884-1630182-,T. Hardaway Jr. - S. Curry - D. Powell - D. Jones Jr. - J. Green,2.9,46.7,180.0,133.3,92.63,very_low,elite,slow
2023-24,1610612754,-204456-1628971-1629614-1630174-1630188-,T. McConnell - B. Brown - A. Nembhard - A. Nesmith - J. Smith,2.9,71.4,142.9,71.4,117.89,very_low,elite,very_fast
2023-24,1610612766,-1626179-1628970-1630208-1630550-1641733-,T. Rozier - M. Bridges - N. Richards - J. Thor - N. Smith Jr.,2.9,-220.0,0.0,220.0,101.05,very_low,,fast
2023-24,1610612739,-202684-1628378-1629622-1629636-1630596-,T. Thompson - D. Mitchell - M. Strus - D. Garland - E. Mobley,2.9,-45.8,116.7,162.5,117.89,very_low,poor,very_fast
2023-24,1610612761,-201152-203471-1627783-1629628-1630567-,T. Young - D. Schroder - P. Siakam - R. Barrett - S. Barnes,2.9,23.8,166.7,142.9,109.47,very_low,elite,very_fast
